C:\COSMOS\COSMOS-Telemetry\outputs\logs\2018_02_03_14_22_43_tlm.bin

TARGET	PACKET	TEMP	ACCEL_X	ACCEL_Y	ACCEL_Z	GYRO_X	GYRO_Y	GYRO_Z	MAG_X	MAG_Y	MAG_Z	RTC	RECEIVED_TIMEFORMATTED	
UPBOARD	IMU	22.791770935058594	0.9830159544944763	-0.034685999155044556	0.008855999447405338	-0.02243099920451641	-0.3663730025291443	-0.3149999976158142	0.5524500012397766	0.5008299946784973	-0.041179999709129333	2175	2018/02/03 14:22:44.201
UPBOARD	IMU	22.7974910736084	0.9793259501457214	-0.03837599977850914	0.007379999849945307	0.11963199824094772	-0.1121549978852272	-0.5337499976158142	0.5524500012397766	0.5008299946784973	-0.02928999997675419	2176	2018/02/03 14:22:44.234
UPBOARD	IMU	22.801305770874023	0.9844919443130493	-0.04058999940752983	0.008117999881505966	0.007476999890059233	-0.2990799844264984	-0.4025000035762787	0.5539000034332275	0.49792999029159546	-0.02928999997675419	2176	2018/02/03 14:22:44.268
UPBOARD	IMU	22.79939842224121	0.9837539792060852	-0.04132799804210663	0.0051659997552633286	-0.27664899826049805	-0.12710899114608765	-0.5600000023841858	0.5539000034332275	0.49792999029159546	-0.02928999997675419	2176	2018/02/03 14:22:44.293
UPBOARD	IMU	22.78605079650879	0.9881819486618042	-0.03616200014948845	0.006641999818384647	-0.15701699256896973	-0.23926399648189545	-0.5074999928474426	0.5539000034332275	0.49792999029159546	-0.02928999997675419	2176	2018/02/03 14:22:44.327
UPBOARD	IMU	22.79558563232422	0.9881819486618042	-0.03542399778962135	0.005903999786823988	-0.5009589791297913	-0.3289879858493805	-0.65625	0.5518699884414673	0.49966999888420105	-0.02725999988615513	2176	2018/02/03 14:22:44.381
UPBOARD	IMU	22.78605079650879	0.9874439835548401	-0.03616200014948845	0.0051659997552633286	-0.06729299575090408	-0.2542179822921753	-0.26249998807907104	0.5518699884414673	0.49966999888420105	-0.02725999988615513	2176	2018/02/03 14:22:44.403
UPBOARD	IMU	0.7479891777038574	5.1278659115545484e-18	1.1196742889296729e-05	4.1030067515483945e-17	-399870112.0	2.6896691525320704e+16	-0.7462963461875916	8.601845051707884e+17	1.734518270831087e-38	0.0	2176	2018/02/03 14:22:44.425
UPBOARD	IMU	22.801305770874023	0.9830159544944763	-0.04058999940752983	0.005903999786823988	-0.16449399292469025	-0.20935599505901337	-0.3675000071525574	0.5527399778366089	0.49647998809814453	-0.04814000055193901	2176	2018/02/03 14:22:44.468
UPBOARD	IMU	22.78795623779297	0.9896579384803772	-0.039851997047662735	0.007379999849945307	-0.23926399648189545	-0.24674099683761597	-0.2537499964237213	0.5527399778366089	0.49647998809814453	-0.04814000055193901	2176	2018/02/03 14:22:44.499
UPBOARD	IMU	22.801305770874023	0.9844919443130493	-23.639251708984375	-1.4209923564976052e+25	3.0916611646722515e+34	8.476211946955095e-14	6.883661870482326e+18	-1.6182796067864923e-19	1.5132020516495827e+31	1.7381725769663531e-38	2176	2018/02/03 14:22:44.532
UPBOARD	IMU	22.80893325805664	0.9889199733734131	-0.03542399778962135	0.006641999818384647	-0.3289879858493805	-0.261694997549057	-0.2887499928474426	0.5547699928283691	0.494159996509552	-0.03189999982714653	2176	2018/02/03 14:22:44.566
UPBOARD	IMU	22.7974910736084	0.9852299690246582	-0.03542399778962135	0.007379999849945307	0.02990799956023693	-0.1420629918575287	-0.6737499833106995	0.5547699928283691	0.494159996509552	-0.03189999982714653	2176	2018/02/03 14:22:44.599
UPBOARD	IMU	22.78986358642578	0.9889199733734131	-0.04132799804210663	0.007379999849945307	-0.08224699646234512	-0.3065569996833801	-0.4724999964237213	0.5547699928283691	0.494159996509552	-0.03189999982714653	2176	2018/02/03 14:22:44.634
UPBOARD	IMU	22.791770935058594	0.9837539792060852	-0.04280399903655052	0.005903999786823988	-0.24674099683761597	-0.2243099957704544	-0.699999988079071	0.5443300008773804	0.4976399838924408	-0.04755999892950058	2176	2018/02/03 14:22:44.669
UPBOARD	IMU	22.79558563232422	0.9837539792060852	-0.039851997047662735	0.006641999818384647	-0.1495399922132492	-0.08972399681806564	-0.6825000047683716	0.5443300008773804	0.4976399838924408	-0.04755999892950058	2176	2018/02/03 14:22:44.701
UPBOARD	IMU	22.803213119506836	0.9815399646759033	-0.03394800052046776	0.006641999818384647	-0.2916029989719391	-0.2542179822921753	-0.6912500262260437	0.5443300008773804	0.4976399838924408	-0.04755999892950058	2176	2018/02/03 14:22:44.724
UPBOARD	IMU	22.793678283691406	0.9822779893875122	-0.03542399778962135	0.005903999786823988	-8.668080836438108e-11	1641794109440.0	-4.343983506238658e-11	-3.694397024512098e+27	1.736936771850665e-38	0.0	2176	2018/02/03 14:22:44.756
UPBOARD	IMU	22.80512046813965	0.9822779893875122	-0.037637997418642044	0.005903999786823988	0.08224699646234512	-0.2990799844264984	-0.6212499737739563	0.5504199862480164	0.49792999029159546	-0.039730001240968704	2176	2018/02/03 14:22:44.788
UPBOARD	IMU	22.793678283691406	0.9867059588432312	-0.03911399841308594	0.005903999786823988	0.1121549978852272	0.02243099920451641	-0.4025000035762787	0.5504199862480164	0.49792999029159546	-0.039730001240968704	2176	2018/02/03 14:22:44.821
UPBOARD	IMU	22.793678283691406	0.9830159544944763	-0.03837599977850914	0.005903999786823988	-0.19440199434757233	-0.08224699646234512	2.6848489107357696e+16	1.4097139406097456e+22	9.019745202438936e+23	1.7366811750107722e-38	2176	2018/02/03 14:22:44.855
UPBOARD	IMU	22.791770935058594	0.9859679937362671	-0.039851997047662735	0.0051659997552633286	-0.2542179822921753	-0.19440199434757233	-0.3062500059604645	0.5518699884414673	0.500540018081665	-0.03799000009894371	2176	2018/02/03 14:22:44.889
UPBOARD	IMU	22.791770935058594	0.9867059588432312	-0.03837599977850914	0.004427999723702669	-0.17197099328041077	-0.32151100039482117	-0.5425000190734863	0.5518699884414673	0.500540018081665	-0.03799000009894371	2176	2018/02/03 14:22:44.922
UPBOARD	IMU	22.7974910736084	0.9867059588432312	-0.039851997047662735	0.007379999849945307	-0.06729299575090408	-0.3289879858493805	-0.21875	0.5518699884414673	0.5016999840736389	-0.035670001059770584	2176	2018/02/03 14:22:44.954
UPBOARD	IMU	22.79558563232422	0.9867059588432312	-0.03689999878406525	0.0051659997552633286	-0.12710899114608765	-0.261694997549057	-0.6387500166893005	0.5478100180625916	0.5016999840736389	-0.035670001059770584	2176	2018/02/03 14:22:44.986
UPBOARD	IMU	22.803213119506836	0.9867059588432312	-0.04058999940752983	0.007379999849945307	-0.08224699646234512	-0.2542179822921753	-0.6037499904632568	0.5478100180625916	0.5016999840736389	-0.035670001059770584	2176	2018/02/03 14:22:45.030
UPBOARD	IMU	22.793678283691406	0.9844919443130493	-0.039851997047662735	0.007379999849945307	-0.4486199915409088	-0.08224699646234512	-0.14875000715255737	0.5478100180625916	0.5016999840736389	-0.035670001059770584	2176	2018/02/03 14:22:45.062
UPBOARD	IMU	22.791770935058594	0.9867059588432312	-0.03689999878406525	0.0051659997552633286	-0.4336659908294678	-0.2243099957704544	-0.45500001311302185	0.5478100180625916	1.7366811750107722e-38	0.0	2176	2018/02/03 14:22:45.083
UPBOARD	IMU	22.79558563232422	0.9859679937362671	-0.039851997047662735	0.006641999818384647	-0.08972399681806564	-0.11963199824094772	-0.42875000834465027	0.5478100180625916	0.4976399838924408	-0.03799000009894371	2176	2018/02/03 14:22:45.126
UPBOARD	IMU	22.79939842224121	0.9859679937362671	-0.034685999155044556	0.006641999818384647	-0.014953999780118465	-0.24674099683761597	-0.5862500071525574	0.5478100180625916	0.4976399838924408	-0.03799000009894371	2176	2018/02/03 14:22:45.157
UPBOARD	IMU	22.7974910736084	0.9859679937362671	-0.03837599977850914	0.007379999849945307	0.007476999890059233	-0.06729299575090408	-0.3499999940395355	0.551580011844635	0.4993799924850464	-0.041759997606277466	2176	2018/02/03 14:22:45.188
UPBOARD	IMU	22.791770935058594	0.9844919443130493	-0.03616200014948845	0.005903999786823988	-0.2916029989719391	-0.2168329954147339	-0.4724999964237213	0.551580011844635	0.4993799924850464	-0.041759997606277466	2177	2018/02/03 14:22:45.219
UPBOARD	IMU	22.78795623779297	0.9808019399642944	-0.03689999878406525	0.005903999786823988	-0.04486199840903282	-0.2916029989719391	-0.5512499809265137	0.551580011844635	0.4993799924850464	-0.041759997606277466	2177	2018/02/03 14:22:45.252
UPBOARD	IMU	22.7974910736084	0.9852299690246582	-0.03616200014948845	0.0051659997552633286	-0.27664899826049805	-0.2168329954147339	-0.48124998807907104	0.5504199862480164	0.4982199966907501	-0.03537999838590622	2177	2018/02/03 14:22:45.283
UPBOARD	IMU	22.79558563232422	0.9822779893875122	-0.039851997047662735	0.005903999786823988	-0.2243099957704544	-1.9066349267959595	-0.5074999928474426	0.5504199862480164	0.4982199966907501	-0.03537999838590622	2177	2018/02/03 14:22:45.320
UPBOARD	IMU	22.78986358642578	0.9889199733734131	-0.03837599977850914	0.007379999849945307	-0.24674099683761597	-0.2916029989719391	-0.5950000286102295	0.5504199862480164	0.4982199966907501	-0.03537999838590622	2177	2018/02/03 14:22:45.357
UPBOARD	IMU	22.79558563232422	0.9830159544944763	-0.03911399841308594	0.0051659997552633286	-0.02243099920451641	-0.0747699961066246	-0.5249999761581421	0.5504199862480164	0.5045999884605408	-0.03740999847650528	2177	2018/02/03 14:22:45.379
UPBOARD	IMU	22.79939842224121	0.9822779893875122	-0.04280399903655052	0.007379999849945307	-0.3813270032405853	-0.09720099717378616	-0.7262499928474426	0.5504199862480164	0.5045999884605408	-0.03740999847650528	2177	2018/02/03 14:22:45.410
UPBOARD	IMU	22.78986358642578	0.9867059588432312	-0.037637997418642044	0.007379999849945307	-0.2916029989719391	-0.4112350046634674	-0.2887499928474426	0.5504199862480164	0.5045999884605408	-0.03740999847650528	2177	2018/02/03 14:22:45.453
UPBOARD	IMU	22.79558563232422	0.9822779893875122	-0.037637997418642044	0.007379999849945307	-0.2168329954147339	-0.20935599505901337	-0.5425000190734863	0.5533199906349182	0.500249981880188	-0.0414699986577034	2177	2018/02/03 14:22:45.474
UPBOARD	IMU	22.791770935058594	0.9837539792060852	-0.03616200014948845	0.008855999447405338	-0.2916029989719391	-0.04486199840903282	-0.32374998927116394	0.5533199906349182	0.500249981880188	-0.0414699986577034	2177	2018/02/03 14:22:45.516
UPBOARD	IMU	22.801305770874023	0.9852299690246582	-0.03837599977850914	0.008117999881505966	-0.007476999890059233	-0.2542179822921753	-0.6387500166893005	0.5533199906349182	0.500249981880188	-0.0414699986577034	2177	2018/02/03 14:22:45.547
UPBOARD	IMU	22.801305770874023	0.9844919443130493	-0.03616200014948845	0.008117999881505966	-0.02243099920451641	-0.4336659908294678	-0.3762499988079071	0.5434600114822388	0.49966999888420105	-0.04030999913811684	2177	2018/02/03 14:22:45.604
UPBOARD	IMU	22.791770935058594	0.9837539792060852	-0.03689999878406525	0.005903999786823988	-0.34394198656082153	-0.42618900537490845	-0.4112499952316284	0.5434600114822388	0.49966999888420105	-0.04030999913811684	2177	2018/02/03 14:22:45.636
UPBOARD	IMU	22.79558563232422	0.9844919443130493	-0.037637997418642044	0.007379999849945307	-0.3065569996833801	-0.3588959872722626	-0.5687500238418579	0.5434600114822388	0.4990899860858917	-0.031610000878572464	2177	2018/02/03 14:22:45.667
UPBOARD	IMU	22.79939842224121	0.9852299690246582	-0.03616200014948845	0.004427999723702669	-0.1121549978852272	-0.26917198300361633	-0.5249999761581421	0.543749988079071	0.4990899860858917	-0.031610000878572464	2177	2018/02/03 14:22:45.717
UPBOARD	IMU	22.79558563232422	0.9867059588432312	-0.03689999878406525	0.006641999818384647	-0.05233899876475334	-0.15701699256896973	-0.39375001192092896	0.543749988079071	0.4990899860858917	-0.031610000878572464	2177	2018/02/03 14:22:45.751
UPBOARD	IMU	0.9818933010101318	-0.04132799804210663	0.0051659997552633286	0.0373849980533123	-0.2542179822921753	-0.38499999046325684	0.543749988079071	0.4990899860858917	-0.031610000878572464	0.0	2177	2018/02/03 14:22:45.789
UPBOARD	IMU	22.79558563232422	0.9844919443130493	-0.04280399903655052	0.007379999849945307	0.0747699961066246	-0.27664899826049805	-0.4987500011920929	0.5460699796676636	0.5051800012588501	-0.034219998866319656	2177	2018/02/03 14:22:45.821
UPBOARD	IMU	22.80512046813965	0.9859679937362671	-2.9137627346713694e-31	1.1185481525899377e-05	6.835303699825295e+18	389749.78125	0.37312987446784973	2.4799197245069566e+35	3056.082763671875	1.7361272417278246e-38	2177	2018/02/03 14:22:45.850
UPBOARD	IMU	22.80893325805664	0.9837539792060852	-0.04058999940752983	0.0036899999249726534	-0.2916029989719391	-0.19440199434757233	-0.3062500059604645	0.5460699796676636	0.5051800012588501	-0.034219998866319656	2177	2018/02/03 14:22:45.875
UPBOARD	IMU	22.77651596069336	0.9881819486618042	176153788678144.0	-2.668169071101678e-12	-2.878557458380048e+25	-8.64194271699148e-11	25051790.0	5.63876163720677e+22	4.141670165995858e-17	1.7375334447367746e-38	2177	2018/02/03 14:22:45.912
UPBOARD	IMU	22.7974910736084	0.9859679937362671	-0.03689999878406525	0.006641999818384647	-0.007476999890059233	-0.13458599150180817	-0.5337499976158142	0.5486800074577332	0.5008299946784973	-0.043789997696876526	2177	2018/02/03 14:22:45.939
UPBOARD	IMU	22.79939842224121	0.9852299690246582	-0.037637997418642044	0.005903999786823988	-0.15701699256896973	-0.1794479936361313	-0.2887499928474426	0.5486800074577332	0.5008299946784973	-0.043789997696876526	2177	2018/02/03 14:22:45.971
UPBOARD	IMU	22.80512046813965	0.9844919443130493	-0.03689999878406525	0.006641999818384647	-0.17197099328041077	-0.3065569996833801	-0.4025000035762787	0.545199990272522	0.5057600140571594	-0.045819997787475586	2177	2018/02/03 14:22:46.004
UPBOARD	IMU	22.803213119506836	0.9852299690246582	-0.03616200014948845	0.005903999786823988	-0.17197099328041077	-0.09720099717378616	-0.2537499964237213	0.545199990272522	0.5057600140571594	-0.045819997787475586	2177	2018/02/03 14:22:46.038
UPBOARD	IMU	22.78986358642578	0.9844919443130493	-0.03837599977850914	0.007379999849945307	-0.2243099957704544	-0.38880398869514465	-0.3675000071525574	0.545199990272522	0.5057600140571594	-0.045819997787475586	2177	2018/02/03 14:22:46.071
UPBOARD	IMU	22.784143447875977	0.9889199733734131	-0.03837599977850914	0.0051659997552633286	4.296795577678561e+17	2.820193493156144e+22	3.608906022600977e+24	51271548928.0	1.7366385755374568e-38	0.0	2177	2018/02/03 14:22:46.104
UPBOARD	IMU	22.793678283691406	0.9852299690246582	-0.037637997418642044	0.005903999786823988	-0.20935599505901337	-0.3663730025291443	-0.3062500059604645	0.5539000034332275	0.5014100074768066	-0.037700001150369644	2177	2018/02/03 14:22:46.137
UPBOARD	IMU	22.793678283691406	0.9859679937362671	-0.03837599977850914	0.005903999786823988	-0.16449399292469025	-0.17197099328041077	-0.3762499988079071	0.5539000034332275	0.5014100074768066	-0.037700001150369644	2177	2018/02/03 14:22:46.170
UPBOARD	IMU	22.79939842224121	0.9867059588432312	-0.039851997047662735	0.007379999849945307	-0.31403398513793945	-0.23926399648189545	-0.6037499904632568	0.5521599650382996	0.5011199712753296	-0.04205000028014183	2177	2018/02/03 14:22:46.203
UPBOARD	IMU	22.78986358642578	0.9830159544944763	-0.03911399841308594	0.007379999849945307	-0.19440199434757233	-0.2243099957704544	1.008806299351122e+17	2.2555457277113097e+23	-4.044605910711439e-20	1.7372777077670353e-38	2178	2018/02/03 14:22:46.226
UPBOARD	IMU	22.79558563232422	0.9852299690246582	-0.039851997047662735	0.010331999510526657	-0.5532979965209961	-0.5981599688529968	-0.44624999165534973	0.5521599650382996	0.5011199712753296	-0.04205000028014183	2178	2018/02/03 14:22:46.259
UPBOARD	IMU	22.7974910736084	0.9830159544944763	-0.03911399841308594	0.0051659997552633286	-0.0747699961066246	-0.23178699612617493	-0.6650000214576721	0.5469399690628052	0.5045999884605408	-0.0423399992287159	2178	2018/02/03 14:22:46.292
UPBOARD	IMU	22.791770935058594	0.9859679937362671	-0.03542399778962135	0.0051659997552633286	-0.0747699961066246	-0.23178699612617493	-0.21000000834465027	0.5469399690628052	0.5045999884605408	-0.0423399992287159	2178	2018/02/03 14:22:46.326
UPBOARD	IMU	22.78605079650879	0.9837539792060852	-0.03837599977850914	0.005903999786823988	-0.02243099920451641	-0.4486199915409088	-0.4724999964237213	0.5469399690628052	0.5045999884605408	-0.0423399992287159	2178	2018/02/03 14:22:46.360
UPBOARD	IMU	22.78986358642578	0.9874439835548401	-0.03911399841308594	0.007379999849945307	-0.15701699256896973	-0.31403398513793945	-0.5162500143051147	0.5469399690628052	0.5045999884605408	-0.0423399992287159	2178	2018/02/03 14:22:46.392
UPBOARD	IMU	22.79939842224121	0.9859679937362671	-0.03616200014948845	0.006641999818384647	-0.4336659908294678	-0.27664899826049805	-0.5425000190734863	0.5539000034332275	0.4993799924850464	-0.04698000103235245	2178	2018/02/03 14:22:46.426
UPBOARD	IMU	22.803213119506836	0.9852299690246582	-0.03394800052046776	0.005903999786823988	-0.05233899876475334	-0.3289879858493805	-0.6387500166893005	0.5539000034332275	0.4993799924850464	-0.04698000103235245	2178	2018/02/03 14:22:46.460
UPBOARD	IMU	22.78986358642578	0.9859679937362671	-0.03542399778962135	0.007379999849945307	0.0373849980533123	-0.0747699961066246	-0.49000000953674316	0.5539000034332275	0.4993799924850464	-0.04698000103235245	2178	2018/02/03 14:22:46.482
UPBOARD	IMU	22.803213119506836	0.9859679937362671	-0.037637997418642044	0.008117999881505966	-0.09720099717378616	-0.10467799752950668	-0.3762499988079071	0.5541899800300598	0.5043100118637085	-0.03392999991774559	2178	2018/02/03 14:22:46.515
UPBOARD	IMU	22.7974910736084	0.9859679937362671	-0.04058999940752983	0.005903999786823988	-0.20187899470329285	-0.2168329954147339	-0.5862500071525574	0.5541899800300598	0.5043100118637085	-0.03392999991774559	2178	2018/02/03 14:22:46.549
UPBOARD	IMU	2.286948967624994e+23	-1.475154191920347e-31	5.127225673760432e-18	2.4969571022766593e+38	-1.7950483198488633e-35	-399291936.0	1.1251775294623938e+23	9.687598038918362e+32	1.737174015747911e-10	1.7360846422545092e-38	48136	2018/02/03 14:22:46.583
UPBOARD	IMU	22.79558563232422	0.9889199733734131	-0.03911399841308594	0.006641999818384647	-0.34394198656082153	-0.15701699256896973	-0.6650000214576721	0.5504199862480164	0.49879997968673706	-0.05017000064253807	2178	2018/02/03 14:22:46.616
UPBOARD	IMU	22.79558563232422	0.9867059588432312	-0.03689999878406525	0.006641999818384647	-0.3663730025291443	-0.46357399225234985	-0.49000000953674316	0.5504199862480164	0.49879997968673706	-0.05017000064253807	2178	2018/02/03 14:22:46.650
UPBOARD	IMU	22.79558563232422	0.9852299690246582	-0.03394800052046776	0.0051659997552633286	0.02990799956023693	-0.3364650011062622	-0.44624999165534973	0.5504199862480164	0.49879997968673706	-0.05017000064253807	2178	2018/02/03 14:22:46.684
UPBOARD	IMU	22.79558563232422	0.9852299690246582	-0.037637997418642044	0.0051659997552633286	-0.10467799752950668	-0.27664899826049805	-0.29750001430511475	0.5417199730873108	0.49445000290870667	-0.047269999980926514	2178	2018/02/03 14:22:46.709
UPBOARD	IMU	22.801305770874023	0.9874439835548401	-0.03689999878406525	0.006641999818384647	-0.2916029989719391	-0.13458599150180817	-0.5512499809265137	0.5417199730873108	0.49445000290870667	-0.047269999980926514	2178	2018/02/03 14:22:46.758
UPBOARD	IMU	22.7974910736084	5.1269775195766665e-18	1.1196742889296729e-05	4.599183922098872e+26	4.4942152066109665e+23	8.483213860110278e-14	-5.886927430669452e-31	6.948135400364208e-10	1.7380447785464067e-38	0.0	2178	2018/02/03 14:22:46.779
UPBOARD	IMU	22.7974910736084	0.9852299690246582	-0.03542399778962135	0.007379999849945307	-0.23926399648189545	-0.5308669805526733	-0.39375001192092896	0.5469399690628052	0.5028600096702576	-0.041179999709129333	2178	2018/02/03 14:22:46.802
UPBOARD	IMU	22.79939842224121	0.9859679937362671	-0.03837599977850914	0.009593999944627285	-0.0373849980533123	-0.31403398513793945	-0.4637500047683716	0.5469399690628052	0.5028600096702576	-0.041179999709129333	2178	2018/02/03 14:22:46.856
UPBOARD	IMU	22.79939842224121	0.9815399646759033	-0.03911399841308594	-9.52994482749032e+32	5.600297159945532e-37	8.464258618003442e-14	95.49874877929688	5.9126162875178215e+28	2.150500948424786e+17	1.737149909347089e-38	2178	2018/02/03 14:22:46.892
UPBOARD	IMU	22.78605079650879	0.9881819486618042	-0.03911399841308594	0.005903999786823988	-0.13458599150180817	-0.4336659908294678	-0.612500011920929	0.5443300008773804	0.5028600096702576	-0.053939998149871826	2178	2018/02/03 14:22:46.914
UPBOARD	IMU	22.793678283691406	0.9844919443130493	-0.04280399903655052	0.005903999786823988	-0.26917198300361633	-0.261694997549057	-0.5425000190734863	0.5443300008773804	0.5028600096702576	-0.053939998149871826	2178	2018/02/03 14:22:46.947
UPBOARD	IMU	22.79939842224121	0.9815399646759033	-0.03911399841308594	0.006641999818384647	-0.2243099957704544	-0.3364650011062622	-0.23624999821186066	0.5443300008773804	0.5028600096702576	-0.053939998149871826	2178	2018/02/03 14:22:46.980
UPBOARD	IMU	22.7974910736084	0.9800639748573303	-0.03689999878406525	0.004427999723702669	-0.6205909848213196	-0.261694997549057	-0.5074999928474426	0.5443300008773804	0.5028600096702576	-0.053939998149871826	2178	2018/02/03 14:22:47.014
UPBOARD	IMU	22.7974910736084	0.9837539792060852	-0.03689999878406525	0.005903999786823988	-0.20187899470329285	-0.35141900181770325	-0.3762499988079071	0.5504199862480164	0.4993799924850464	-0.04089000076055527	2178	2018/02/03 14:22:47.050
UPBOARD	IMU	22.80702781677246	0.9844919443130493	-0.03911399841308594	0.006641999818384647	-0.0373849980533123	-0.42618900537490845	-0.3675000071525574	0.5504199862480164	0.4993799924850464	-0.04089000076055527	2178	2018/02/03 14:22:47.074
UPBOARD	IMU	22.79939842224121	0.9867059588432312	-0.04132799804210663	0.007379999849945307	-0.20935599505901337	1638699106304.0	-0.01166079193353653	12223.919921875	1.7371073098737734e-38	0.0	2178	2018/02/03 14:22:47.109
UPBOARD	IMU	22.78986358642578	0.9830159544944763	-0.034685999155044556	0.008855999447405338	-0.5757290124893188	-0.2841259837150574	-0.5337499976158142	0.5420100092887878	0.4985100030899048	-0.04262999817728996	2178	2018/02/03 14:22:47.143
